EmployeeID,Location,Department,SubmissionDate,IdeaTitle
GF11869,São Paulo,Urban Development,2022-08-31,Urban Systems Framework
GF10180,Mumbai,Engineering,2020-10-14,Smart Policy Project
GF10611,São Paulo,Research,2022-12-18,Green Technology Approach
GF10125,Tokyo,Environmental Policy,2021-05-16,Green Systems Strategy
GF10277,London,Consulting,2022-03-12,Renewable Policy Plan
GF10513,Berlin,Engineering,2020-10-15,Urban Housing Plan
GF10844,Tokyo,Urban Development,2023-06-23,Eco Design Approach
GF10916,São Paulo,Research,2021-08-20,Urban Housing Approach
GF11863,New York,Environmental Policy,2022-05-08,Sustainable Housing Solution
GF10657,New York,Research,2022-06-06,Smart Energy Framework
GF10389,Tokyo,Urban Development,2021-03-22,Smart Infrastructure Approach
GF10952,New York,Environmental Policy,2022-04-15,Urban Energy Initiative
GF12195,Berlin,Renewable Energy,2023-01-06,Green Housing Model
GF12068,Dubai,Research,2023-05-28,Clean Infrastructure Initiative
GF10168,Johannesburg,Renewable Energy,2020-05-12,Green Housing Plan
GF10063,London,Renewable Energy,2020-05-02,Eco Transport Model
GF12467,Tokyo,Environmental Policy,2021-06-12,Sustainable Design Solution
GF12117,Mumbai,Environmental Policy,2021-06-21,Smart Transport Approach
GF10533,New York,Urban Development,2021-07-06,Renewable Energy Plan
GF10703,Paris,Engineering,2021-05-04,Clean Systems Framework
GF10457,Singapore,Environmental Policy,2023-01-11,Smart Infrastructure Approach
GF11614,New York,Renewable Energy,2021-12-04,Future Transport Strategy
GF12425,London,Engineering,2020-03-06,Smart Transport Project
GF10910,London,Environmental Policy,2022-06-07,Smart Housing Framework
GF10810,New York,Research,2021-01-31,Eco Design Solution
GF12034,Berlin,Urban Development,2020-06-09,Eco Policy Project
GF10760,Sydney,Engineering,2023-11-15,Clean Systems Solution
GF10147,London,Environmental Policy,2020-03-27,Future Energy Initiative
GF10304,London,Environmental Policy,2022-09-01,Green Infrastructure Solution
GF11948,Mexico City,Urban Development,2021-04-22,Sustainable Energy Approach
GF11515,Tokyo,Consulting,2020-06-06,Smart Energy Project
GF10988,Tokyo,Consulting,2020-05-25,Future Transport Project
GF10384,Toronto,Research,2022-05-04,Smart Infrastructure Solution
GF12309,Berlin,Renewable Energy,2020-04-30,Sustainable Energy Framework
GF11563,Tokyo,Engineering,2022-04-18,Future Policy Strategy
GF11707,Singapore,Environmental Policy,2020-02-01,Sustainable Housing Framework
GF11502,Dubai,Consulting,2021-10-12,Green Design Solution
GF11377,Dubai,Urban Development,2020-10-05,Renewable Transport Initiative
GF10154,Sydney,Renewable Energy,2021-10-19,Eco Energy Project
GF10244,Singapore,Engineering,2020-10-01,Clean Energy Strategy
GF10073,New York,Environmental Policy,2020-11-20,Future Energy Approach
GF12080,Sydney,Urban Development,2023-10-13,Sustainable Systems Strategy
GF11140,Tokyo,Urban Development,2021-05-12,Renewable Technology Approach
GF12306,Singapore,Consulting,2020-09-29,Eco Technology Initiative
GF12200,London,Renewable Energy,2020-08-01,Smart Design Solution
GF11975,Berlin,Environmental Policy,2021-03-21,Smart Systems Plan
GF11094,Berlin,Renewable Energy,2022-05-26,Urban Transport Approach
GF10143,London,Engineering,2021-10-17,Smart Policy Approach
GF11955,Mexico City,Environmental Policy,2022-03-11,Sustainable Housing Solution
GF12454,Singapore,Environmental Policy,2021-01-13,Clean Systems Approach
GF12179,Sydney,Environmental Policy,2022-03-28,Renewable Technology Project
GF11342,Mumbai,Urban Development,2020-12-02,Smart Housing Plan
GF11565,Tokyo,Engineering,2022-05-01,Green Technology Solution
GF10075,Toronto,Environmental Policy,2023-08-25,Renewable Transport Model
GF11295,London,Engineering,2023-03-26,Eco Infrastructure Solution
GF11489,New York,Environmental Policy,2022-02-13,Urban Policy Plan
GF10986,Tokyo,Renewable Energy,2023-12-22,Future Energy Model
GF11851,Mumbai,Research,2020-11-08,Green Transport Solution
GF11067,São Paulo,Engineering,2020-08-15,Sustainable Policy Approach
GF12259,Sydney,Research,2022-09-28,Smart Design Plan
GF11505,São Paulo,Urban Development,2023-02-12,Eco Technology Project
GF10517,Singapore,Research,2020-04-20,Eco Policy Strategy
GF10127,London,Research,2022-11-29,Eco Energy Strategy
GF11678,Paris,Urban Development,2022-09-07,Renewable Policy Solution
GF10086,Johannesburg,Renewable Energy,2020-12-24,Smart Infrastructure Approach
GF10714,Paris,Consulting,2021-05-10,Renewable Energy Project
GF11819,New York,Consulting,2021-09-30,Smart Housing Approach
GF10038,London,Research,2022-03-03,Future Systems Strategy
GF11952,São Paulo,Environmental Policy,2022-02-03,Sustainable Systems Plan
GF11868,Johannesburg,Consulting,2020-12-29,Urban Infrastructure Strategy
GF12101,Sydney,Research,2020-10-28,Smart Technology Framework
GF10676,New York,Urban Development,2022-06-11,Renewable Design Project
GF11724,Toronto,Engineering,2023-03-02,Smart Infrastructure Model
GF11611,New York,Engineering,2020-11-12,Sustainable Infrastructure Plan
GF12414,São Paulo,Environmental Policy,2021-10-01,Renewable Housing Plan
GF11500,São Paulo,Urban Development,2022-09-14,Eco Transport Solution
GF11945,London,Urban Development,2022-10-10,Future Transport Plan
GF12186,Mumbai,Environmental Policy,2022-11-17,Clean Transport Initiative
GF11486,London,Engineering,2021-01-09,Renewable Design Solution
GF11372,London,Urban Development,2021-08-12,Eco Design Plan
GF11527,Johannesburg,Renewable Energy,2021-03-27,Sustainable Technology Strategy
GF11205,New York,Urban Development,2021-11-01,Clean Design Framework
GF12161,Toronto,Renewable Energy,2022-02-23,Future Infrastructure Framework
GF11328,Paris,Engineering,2023-04-02,Future Design Initiative
GF12233,Mumbai,Renewable Energy,2021-07-31,Future Energy Framework
GF11307,Berlin,Consulting,2020-04-04,Sustainable Policy Solution
GF12140,Johannesburg,Urban Development,2020-04-13,Eco Design Strategy
GF11126,New York,Environmental Policy,2021-11-06,Urban Design Framework
GF11562,Toronto,Research,2022-09-03,Eco Policy Approach
GF10807,São Paulo,Renewable Energy,2022-07-02,Smart Design Project
GF12309,São Paulo,Urban Development,2021-02-23,Sustainable Energy Project
GF10651,London,Urban Development,2022-03-05,Green Systems Strategy
GF12436,Berlin,Renewable Energy,2023-10-13,Future Infrastructure Solution
GF10121,Toronto,Research,2020-06-17,Renewable Technology Model
GF10759,Toronto,Research,2023-09-03,Eco Infrastructure Solution
GF11305,Dubai,Environmental Policy,2021-11-18,Eco Transport Model
GF10400,Singapore,Urban Development,2023-05-16,Future Energy Project
GF11954,Paris,Renewable Energy,2023-08-22,Future Design Project
GF11121,New York,Renewable Energy,2022-05-11,Eco Policy Strategy
GF10335,New York,Research,2023-10-16,Clean Systems Solution
GF11223,New York,Environmental Policy,2020-01-07,Eco Systems Strategy
GF11320,Mumbai,Research,2023-06-24,Urban Housing Plan
GF12352,New York,Consulting,2022-05-10,Sustainable Systems Initiative
GF10423,Mumbai,Environmental Policy,2020-03-27,Sustainable Infrastructure Project
GF11073,Singapore,Renewable Energy,2021-09-30,Green Transport Plan
GF10650,London,Research,2020-02-28,Smart Infrastructure Model
GF12199,Sydney,Renewable Energy,2020-09-03,Future Technology Plan
GF11146,Tokyo,Consulting,2022-07-15,Clean Transport Model
GF11468,New York,Urban Development,2020-12-05,Urban Systems Project
GF10019,New York,Environmental Policy,2023-03-04,Sustainable Design Model
GF11947,Mexico City,Environmental Policy,2022-09-05,Renewable Housing Solution
GF11061,Mumbai,Renewable Energy,2020-10-03,Sustainable Transport Model
GF10264,Mumbai,Renewable Energy,2022-10-21,Clean Infrastructure Project
GF12259,New York,Engineering,2023-10-05,Future Housing Approach
GF11451,Tokyo,Research,2022-02-13,Future Technology Initiative
GF10594,Dubai,Environmental Policy,2021-09-10,Renewable Design Strategy
GF11676,Tokyo,Renewable Energy,2020-12-12,Urban Technology Project
GF10229,Dubai,Research,2020-08-11,Smart Housing Initiative
GF10162,New York,Environmental Policy,2023-04-17,Clean Housing Framework
GF12499,Sydney,Environmental Policy,2021-11-11,Future Infrastructure Initiative
GF11705,London,Environmental Policy,2022-02-26,Smart Infrastructure Initiative
GF10354,Dubai,Renewable Energy,2023-04-28,Urban Policy Initiative
GF12163,Singapore,Renewable Energy,2021-03-08,Clean Systems Model
GF11117,Stockholm,Engineering,2021-09-29,Sustainable Energy Model
GF10666,London,Renewable Energy,2023-06-10,Smart Systems Framework
GF10551,London,Consulting,2023-05-08,Sustainable Technology Project
GF12349,London,Renewable Energy,2023-04-10,Green Housing Model
GF10834,London,Research,2021-03-22,Urban Design Solution
GF11037,Johannesburg,Urban Development,2022-05-10,Sustainable Infrastructure Plan
GF11946,Mumbai,Environmental Policy,2021-09-18,Clean Housing Model
GF10341,Mumbai,Renewable Energy,2021-09-05,Smart Design Solution
GF11465,Berlin,Urban Development,2021-08-10,Sustainable Housing Plan
GF10072,London,Renewable Energy,2021-01-17,Eco Policy Strategy
GF10011,Berlin,Renewable Energy,2021-11-11,Urban Policy Approach
GF11938,New York,Renewable Energy,2023-12-16,Smart Design Model
GF11330,Paris,Renewable Energy,2023-10-30,Renewable Technology Model
GF12007,Mexico City,Research,2022-11-07,Eco Energy Model
GF10454,Tokyo,Environmental Policy,2023-11-17,Smart Transport Initiative
GF12392,London,Urban Development,2021-12-25,Future Infrastructure Solution
GF11829,London,Renewable Energy,2021-09-23,Sustainable Infrastructure Approach
GF12449,Toronto,Renewable Energy,2022-02-27,Urban Energy Strategy
GF10882,Dubai,Urban Development,2023-10-15,Clean Systems Model
GF11329,Tokyo,Environmental Policy,2021-06-25,Clean Housing Project
GF10984,Mumbai,Consulting,2023-05-06,Eco Technology Initiative
GF11345,Johannesburg,Urban Development,2023-04-13,Eco Policy Approach
GF10288,Mumbai,Urban Development,2023-07-05,Sustainable Technology Approach
GF11195,London,Research,2022-10-21,Future Transport Solution
GF12439,São Paulo,Environmental Policy,2020-03-07,Future Design Framework
GF11779,New York,Urban Development,2020-12-03,Renewable Energy Model
GF11679,Dubai,Renewable Energy,2023-11-16,Green Policy Model
GF10939,Berlin,Renewable Energy,2020-09-17,Urban Technology Initiative
GF11081,Berlin,Renewable Energy,2022-07-04,Urban Energy Framework
GF10724,Tokyo,Consulting,2021-06-02,Sustainable Policy Plan
GF10416,New York,Consulting,2021-11-19,Smart Energy Solution
GF11526,New York,Engineering,2022-03-22,Sustainable Infrastructure Strategy
GF12058,Berlin,Environmental Policy,2023-01-23,Renewable Infrastructure Plan
GF11089,São Paulo,Research,2022-09-11,Green Energy Model
GF11123,Mexico City,Engineering,2020-12-14,Clean Design Framework
GF12464,Berlin,Urban Development,2021-05-21,Sustainable Energy Initiative
GF11163,Tokyo,Renewable Energy,2022-12-09,Clean Technology Initiative
GF10926,Dubai,Renewable Energy,2023-07-31,Future Housing Strategy
GF11303,Singapore,Environmental Policy,2020-09-07,Green Systems Plan
GF10351,London,Renewable Energy,2023-12-13,Urban Infrastructure Project
GF10547,Singapore,Consulting,2023-06-15,Smart Systems Plan
GF11979,Stockholm,Urban Development,2022-12-24,Smart Systems Approach
GF10403,Toronto,Renewable Energy,2020-05-05,Smart Housing Framework
GF11232,Toronto,Environmental Policy,2022-03-28,Renewable Policy Plan
GF10592,Singapore,Renewable Energy,2022-04-18,Sustainable Transport Initiative
GF10231,New York,Environmental Policy,2021-10-25,Eco Design Approach
GF12391,Tokyo,Engineering,2020-04-03,Renewable Policy Project
GF11646,Tokyo,Urban Development,2022-10-28,Eco Housing Project
GF10324,Seoul,Research,2021-08-31,Green Systems Initiative
GF12006,New York,Environmental Policy,2021-08-01,Urban Design Project
GF10400,New York,Renewable Energy,2022-01-02,Clean Housing Project
GF11012,Toronto,Renewable Energy,2023-08-25,Future Systems Solution
GF11930,Tokyo,Environmental Policy,2021-05-11,Renewable Systems Initiative
GF11538,Mexico City,Engineering,2022-03-22,Eco Policy Solution
GF10302,Berlin,Urban Development,2023-07-10,Eco Design Strategy
GF10298,Singapore,Environmental Policy,2021-01-16,Clean Transport Model
GF10780,Dubai,Research,2021-03-18,Eco Systems Project
GF12327,Tokyo,Research,2022-07-01,Sustainable Policy Solution
GF11200,Sydney,Environmental Policy,2022-12-21,Smart Design Model
GF11423,Berlin,Research,2022-06-13,Urban Energy Solution
GF11651,New York,Environmental Policy,2021-03-06,Eco Technology Approach
GF10290,Mexico City,Consulting,2021-01-16,Sustainable Infrastructure Project
GF12246,São Paulo,Urban Development,2021-05-23,Clean Transport Solution
GF10829,Toronto,Engineering,2023-02-21,Eco Design Solution
GF11563,New York,Environmental Policy,2022-10-24,Green Housing Solution
GF11887,Mexico City,Environmental Policy,2020-07-17,Eco Infrastructure Strategy
GF11991,Mumbai,Research,2021-09-08,Sustainable Design Initiative
GF12379,Stockholm,Renewable Energy,2022-12-08,Sustainable Policy Project
GF12024,London,Research,2021-03-31,Eco Technology Project
GF10903,London,Renewable Energy,2021-12-30,Green Infrastructure Solution
GF11748,Mexico City,Renewable Energy,2020-01-30,Urban Systems Project
GF11489,Toronto,Research,2023-12-21,Green Systems Plan
GF11786,Toronto,Consulting,2020-09-24,Clean Policy Initiative
GF11959,New York,Environmental Policy,2022-10-04,Renewable Technology Plan
GF10305,Toronto,Renewable Energy,2021-04-05,Sustainable Infrastructure Project
GF11611,Berlin,Research,2020-08-25,Green Policy Solution
GF11969,Singapore,Engineering,2020-05-30,Renewable Infrastructure Solution
GF11194,Mumbai,Research,2021-11-27,Renewable Transport Initiative
GF10900,Dubai,Engineering,2022-05-01,Urban Design Strategy
GF10515,Dubai,Consulting,2020-12-10,Clean Housing Plan
GF11803,Berlin,Environmental Policy,2020-12-29,Sustainable Infrastructure Project
GF12060,Tokyo,Consulting,2021-06-02,Smart Energy Solution
GF11920,Tokyo,Engineering,2023-01-12,Urban Design Solution
GF12127,Seoul,Urban Development,2021-03-16,Clean Energy Model
GF12032,Berlin,Urban Development,2021-06-02,Renewable Systems Initiative
GF11226,Sydney,Renewable Energy,2022-12-31,Urban Technology Framework
GF10025,London,Research,2022-07-03,Green Housing Framework
GF11879,Berlin,Engineering,2020-09-14,Clean Infrastructure Plan
GF12176,Tokyo,Renewable Energy,2021-08-16,Green Energy Approach
GF12488,New York,Environmental Policy,2023-06-17,Eco Technology Strategy
GF12106,London,Research,2020-09-24,Urban Housing Strategy
GF11179,New York,Engineering,2020-01-30,Green Systems Strategy
GF11999,Dubai,Environmental Policy,2023-06-19,Renewable Technology Initiative
GF12324,Tokyo,Research,2020-11-10,Eco Energy Strategy
GF10451,Mexico City,Environmental Policy,2023-08-20,Clean Transport Framework
GF11367,São Paulo,Renewable Energy,2021-03-03,Renewable Transport Project
GF11546,Dubai,Renewable Energy,2023-10-14,Future Housing Model
GF10289,Seoul,Urban Development,2022-05-04,Clean Infrastructure Plan
GF12427,Mumbai,Engineering,2020-03-12,Clean Technology Approach
GF11070,Tokyo,Renewable Energy,2023-11-02,Sustainable Technology Approach
GF10152,Tokyo,Renewable Energy,2022-07-29,Smart Systems Plan
GF10209,Seoul,Renewable Energy,2023-08-29,Renewable Design Project
GF10098,Singapore,Urban Development,2023-08-28,Clean Technology Solution
GF10453,Toronto,Urban Development,2021-02-19,Future Housing Framework
GF11266,New York,Engineering,2021-04-12,Renewable Infrastructure Initiative
GF11001,Toronto,Environmental Policy,2021-04-19,Future Technology Strategy
GF10830,Sydney,Research,2022-12-04,Future Policy Solution
GF12181,Seoul,Engineering,2022-03-09,Green Design Model
GF10411,Singapore,Research,2020-03-11,Future Policy Initiative
GF10600,London,Urban Development,2023-11-27,Clean Infrastructure Approach
GF12492,Toronto,Environmental Policy,2020-02-14,Renewable Energy Framework
GF12065,Dubai,Environmental Policy,2022-07-22,Eco Infrastructure Framework
GF10223,Toronto,Engineering,2023-11-11,Urban Design Framework
GF10833,Tokyo,Renewable Energy,2020-10-03,Sustainable Transport Model
GF11897,Johannesburg,Environmental Policy,2020-02-02,Sustainable Policy Model
GF10353,São Paulo,Renewable Energy,2022-04-30,Sustainable Infrastructure Project
GF11888,Toronto,Urban Development,2020-12-30,Smart Housing Approach
GF11313,Toronto,Environmental Policy,2022-09-20,Future Housing Solution
GF10451,Singapore,Renewable Energy,2023-11-12,Clean Infrastructure Initiative
GF10484,Toronto,Research,2021-08-20,Renewable Infrastructure Model
GF11516,São Paulo,Urban Development,2020-06-16,Green Infrastructure Model
GF11806,Tokyo,Renewable Energy,2020-04-17,Renewable Systems Initiative
GF10711,New York,Engineering,2022-03-06,Future Policy Solution
GF10310,Dubai,Renewable Energy,2022-05-21,Renewable Housing Project
